	_id	name	search_url
107	veupathdb_DS_3f2eadf75b	<i>Plasmodium knowlesi</i> strain Malayan Strain Pk1 A Genome Sequence and Annotation	"https://www.google.com/search?q=""Plasmodium+knowlesi+strain+Malayan+Strain+Pk1+A+Genome+Sequence+and+Annotation"""
108	veupathdb_DS_82669379aa	<i>Rhizophagus irregularis</i> C2 Genome Sequence and Annotation	"https://www.google.com/search?q=""Rhizophagus+irregularis+C2+Genome+Sequence+and+Annotation"""
109	IMMPORT_SDY568	Orban ITN012AI: Evaluation of Diabetes Vaccine IBC-VSO1 in Newly Diagnosed Diabetics	"https://www.google.com/search?q=""Orban+ITN012AI:+Evaluation+of+Diabetes+Vaccine+IBC-VSO1+in+Newly+Diagnosed+Diabetics"""
110	IMMPORT_SDY2033	Vaccine protection against the SARS-CoV-2 Omicron variant in macaques	"https://www.google.com/search?q=""Vaccine+protection+against+the+SARS-CoV-2+Omicron+variant+in+macaques"""
111	NCBI_SRA_SRP132116	Prunus humilis Transcriptome or Gene expression	"https://www.google.com/search?q=""Prunus+humilis+Transcriptome+or+Gene+expression"""
112	veupathdb_DS_d33a14b7e6	SNP calls on WGS of Candida auris clinical isolates from 3 continents	"https://www.google.com/search?q=""SNP+calls+on+WGS+of+Candida+auris+clinical+isolates+from+3+continents"""
113	veupathdb_DS_ab417df443	Fine-scale population genetic structure of dengue mosquito vector, Aedes aegypti, in metropolitan manila, Philippines	"https://www.google.com/search?q=""Fine-scale+population+genetic+structure+of+dengue+mosquito+vector,+Aedes+aegypti,+in+metropolitan+manila,+Philippines"""
114	clinepidb_DS_eddb4757ba	SCORE Zanzibar <i>S. haematobium</i> Cluster Randomized Trial	"https://www.google.com/search?q=""SCORE+Zanzibar+S.+haematobium+Cluster+Randomized+Trial"""
115	IMMPORT_SDY1293	Expression of genes associated with immunoproteasome processing of major histocompatibility complex peptides is indicative of protection with adjuvanted RTS,S malaria vaccine.	"https://www.google.com/search?q=""Expression+of+genes+associated+with+immunoproteasome+processing+of+major+histocompatibility+complex+peptides+is+indicative+of+protection+with+adjuvanted+RTS,S+malaria+vaccine."""
116	veupathdb_DS_f62e9c1ca9	Multiple insecticide resistance in Anopheles gambiae from Tanzania: a major concern for malaria vector control	"https://www.google.com/search?q=""Multiple+insecticide+resistance+in+Anopheles+gambiae+from+Tanzania:+a+major+concern+for+malaria+vector+control"""
117	veupathdb_DS_7072abbd62	Metronidazole resistant cell line transcriptomes	"https://www.google.com/search?q=""Metronidazole+resistant+cell+line+transcriptomes"""
118	veupathdb_DS_2349441a50	<i>Ixodes persulcatus</i> Iper-2018 Genome Sequence and Annotation	"https://www.google.com/search?q=""Ixodes+persulcatus+Iper-2018+Genome+Sequence+and+Annotation"""
119	veupathdb_DS_57310c23c6	Generic RNA-Seq for gene prediction	"https://www.google.com/search?q=""Generic+RNA-Seq+for+gene+prediction"""
120	IMMPORT_SDY662	WISP-R ITN029ST: Withdrawal of Immunosuppression in Pediatric Liver Transplant Recipients	"https://www.google.com/search?q=""WISP-R+ITN029ST:+Withdrawal+of+Immunosuppression+in+Pediatric+Liver+Transplant+Recipients"""
121	IMMPORT_SDY1155	RNA-Seq and miRNA-Seq of Human Placenta	"https://www.google.com/search?q=""RNA-Seq+and+miRNA-Seq+of+Human+Placenta"""
122	veupathdb_DS_d611af7d7b	Insecticide-Treated Nets and Protection against InsecticideResistant Malaria Vectors in Western Kenya	"https://www.google.com/search?q=""Insecticide-Treated+Nets+and+Protection+against+InsecticideResistant+Malaria+Vectors+in+Western+Kenya"""
123	veupathdb_DS_2dcd6c5034	<i>Saccharomyces cerevisiae</i> S288C Genome Sequence and Annotation	"https://www.google.com/search?q=""Saccharomyces+cerevisiae+S288C+Genome+Sequence+and+Annotation"""
124	IMMPORT_SDY1961	Age-related signs of immunosenescence correlate with 3 poor outcome of mRNA COVID-19 vaccination in older 4 adults	"https://www.google.com/search?q=""Age-related+signs+of+immunosenescence+correlate+with+3+poor+outcome+of+mRNA+COVID-19+vaccination+in+older+4+adults"""
125	veupathdb_DS_df4a73d145	IFN-gamma independent host response to intestinal C. parvum infection	"https://www.google.com/search?q=""IFN-gamma+independent+host+response+to+intestinal+C.+parvum+infection"""
126	veupathdb_DS_42fb603a3a	Pyrethroid susceptibility & enzyme activity in two malaria vectors, Anopheles stephensi (Liston) & A. culicifacies (Giles) from Mysore, India.	"https://www.google.com/search?q=""Pyrethroid+susceptibility+&+enzyme+activity+in+two+malaria+vectors,+Anopheles+stephensi+(Liston)+&+A.+culicifacies+(Giles)+from+Mysore,+India."""
127	veupathdb_DS_d3672c7db1	Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2004	"https://www.google.com/search?q=""Mosquito+surveillance+in+Anastasia,+Saint+Johns+County,+Florida,+USA.+2004"""
128	veupathdb_DS_d02be049d4	Fresh whole blood infected with Candida tropicalis	"https://www.google.com/search?q=""Fresh+whole+blood+infected+with+Candida+tropicalis"""
129	veupathdb_DS_df9e04e36a	A study on insecticide resistance in Anopheles fluviatilis and anopheles culicifacies to HCH and DDT in the Malkangiri district of Orissa	"https://www.google.com/search?q=""A+study+on+insecticide+resistance+in+Anopheles+fluviatilis+and+anopheles+culicifacies+to+HCH+and+DDT+in+the+Malkangiri+district+of+Orissa"""
130	IMMPORT_SDY1520	Peanut Epicutaneous Immunotherapy (CoFAR6)	"https://www.google.com/search?q=""Peanut+Epicutaneous+Immunotherapy+(CoFAR6)"""
131	qiita_10768	Qiita Multidata Example	"https://www.google.com/search?q=""Qiita+Multidata+Example"""
132	IMMPORT_SDY1681	Endometrial Gland Organoids	"https://www.google.com/search?q=""Endometrial+Gland+Organoids"""
133	veupathdb_DS_510bbe1d7f	State-wide mosquito surveillance in Iowa, USA, 1988 (New Jersey light trap)	"https://www.google.com/search?q=""State-wide+mosquito+surveillance+in+Iowa,+USA,+1988+(New+Jersey+light+trap)"""
134	veupathdb_DS_7b5ef868e6	<i>Trypanosoma cruzi</i> strain S154a Genome Sequence	"https://www.google.com/search?q=""Trypanosoma+cruzi+strain+S154a+Genome+Sequence"""
135	veupathdb_DS_a69edfd4b7	RNA-Seq analysis of transcriptomes at 1 day after sexual induction	"https://www.google.com/search?q=""RNA-Seq+analysis+of+transcriptomes+at+1+day+after+sexual+induction"""
136	IMMPORT_SDY2108	Prior infection with SARS-CoV-2 WA1/2020 partially protects rhesus macaques against reinfection with B.1.1.7 and B.1.351 variants	"https://www.google.com/search?q=""Prior+infection+with+SARS-CoV-2+WA1/2020+partially+protects+rhesus+macaques+against+reinfection+with+B.1.1.7+and+B.1.351+variants"""
137	IMMPORT_SDY1326	A proteomic clock of human pregnancy	"https://www.google.com/search?q=""A+proteomic+clock+of+human+pregnancy"""
138	IMMPORT_SDY1991	Role of Transcriptomics of Acute DENV-Specific CD8+ T Cells in Disease Severity	"https://www.google.com/search?q=""Role+of+Transcriptomics+of+Acute+DENV-Specific+CD8++T+Cells+in+Disease+Severity"""
139	IMMPORT_SDY520	Immunologic and genomic signatures of influenza vaccine response - 2013 (see companion studies SDY63, SDY404, SDY400)	"https://www.google.com/search?q=""Immunologic+and+genomic+signatures+of+influenza+vaccine+response+-+2013+(see+companion+studies+SDY63,+SDY404,+SDY400)"""
140	IMMPORT_SDY1369	Immune signatures of responses to infection with Dengue and Zika virus	"https://www.google.com/search?q=""Immune+signatures+of+responses+to+infection+with+Dengue+and+Zika+virus"""
141	IMMPORT_SDY997	AMP Lupus Network Project: Molecular Characterization of Lupus Nephritis and Correlation with Response to Therapy	"https://www.google.com/search?q=""AMP+Lupus+Network+Project:+Molecular+Characterization+of+Lupus+Nephritis+and+Correlation+with+Response+to+Therapy"""
142	veupathdb_DS_375b7510d1	<i>Melampsora larici-populina</i> 98AG31 Genome Sequence and Annotation	"https://www.google.com/search?q=""Melampsora+larici-populina+98AG31+Genome+Sequence+and+Annotation"""
143	IMMPORT_SDY654	Lifespan-extending caloric restriction or mTOR inhibition impair adaptive immunity of old mice by distinct mechanisms.	"https://www.google.com/search?q=""Lifespan-extending+caloric+restriction+or+mTOR+inhibition+impair+adaptive+immunity+of+old+mice+by+distinct+mechanisms."""
144	veupathdb_DS_2e1e8ca70a	<i>Cryptosporidium hominis</i> 37999 Genome Sequence	"https://www.google.com/search?q=""Cryptosporidium+hominis+37999+Genome+Sequence"""
145	IMMPORT_SDY1851	Interpreting vaccine efficacy trial results for infection and transmission	"https://www.google.com/search?q=""Interpreting+vaccine+efficacy+trial+results+for+infection+and+transmission"""
146	veupathdb_DS_fd088d9b0c	Metronidazole resistant cell line proteomes (Quantitative Proteomics)	"https://www.google.com/search?q=""Metronidazole+resistant+cell+line+proteomes+(Quantitative+Proteomics)"""
147	IMMPORT_SDY1544	LEA29Y (Belatacept) Emory Edmonton Protocol (LEEP) (CIT-04) and Extended Follow Up after Islet Transplantation in Type 1 Diabetes (CIT-08)	"https://www.google.com/search?q=""LEA29Y+(Belatacept)+Emory+Edmonton+Protocol+(LEEP)+(CIT-04)+and+Extended+Follow+Up+after+Islet+Transplantation+in+Type+1+Diabetes+(CIT-08)"""
148	veupathdb_DS_f3bfb4b5ed	Cis-regulatory landscape of T gondii infected human host cells	"https://www.google.com/search?q=""Cis-regulatory+landscape+of+T+gondii+infected+human+host+cells"""
149	IMMPORT_SDY1291	Merck Ad5/HIV induces broad innate immune activation that predicts CD8_ T-cell responses but is attenuated by preexisting Ad5 immunity.	"https://www.google.com/search?q=""Merck+Ad5/HIV+induces+broad+innate+immune+activation+that+predicts+CD8_+T-cell+responses+but+is+attenuated+by+preexisting+Ad5+immunity."""
150	veupathdb_DS_4a4d01e08e	<i>Anopheles moucheti</i> idAnoMoucSN_F20_07 Genome Sequence and Annotation	"https://www.google.com/search?q=""Anopheles+moucheti+idAnoMoucSN_F20_07+Genome+Sequence+and+Annotation"""
151	IMMPORT_SDY1434	Steroid and Tacrolimus Avoidance Using NULOJIX (Belatacept) in Renal Transplantation (CTOT-16)	"https://www.google.com/search?q=""Steroid+and+Tacrolimus+Avoidance+Using+NULOJIX+(Belatacept)+in+Renal+Transplantation+(CTOT-16)"""
152	IMMPORT_SDY1260	Correlation between human innate and adaptive immune responses to T-cell independent or dependent meningococcal vaccines.	"https://www.google.com/search?q=""Correlation+between+human+innate+and+adaptive+immune+responses+to+T-cell+independent+or+dependent+meningococcal+vaccines."""
153	veupathdb_DS_d7d1b2b1ce	KEGG Metabolic Pathways	"https://www.google.com/search?q=""KEGG+Metabolic+Pathways"""
154	veupathdb_DS_13a493aaf9	Distribution of Voltage-Gated Sodium Channel (Nav) Alleles among the Aedes aegypti Populations In Central Java Province and Its Association with Resistance to Pyrethroid Insecticides	"https://www.google.com/search?q=""Distribution+of+Voltage-Gated+Sodium+Channel+(Nav)+Alleles+among+the+Aedes+aegypti+Populations+In+Central+Java+Province+and+Its+Association+with+Resistance+to+Pyrethroid+Insecticides"""
155	veupathdb_DS_8b9a017a6e	Provisional gene annotations	"https://www.google.com/search?q=""Provisional+gene+annotations"""
156	veupathdb_DS_ab6b90c097	Musca domestica Raw sequence reads	"https://www.google.com/search?q=""Musca+domestica+Raw+sequence+reads"""
157	veupathdb_DS_cdacc7f1ce	<i>Giardia Assemblage B</i> isolate GS Calgary Genome Sequence	"https://www.google.com/search?q=""Giardia+Assemblage+B+isolate+GS+Calgary+Genome+Sequence"""
158	veupathdb_DS_83328453d9	Agilent Aedes aegypti 16K transcripts	"https://www.google.com/search?q=""Agilent+Aedes+aegypti+16K+transcripts"""
159	veupathdb_DS_f2a3eb5df6	N-terminal Peptides (RH)	"https://www.google.com/search?q=""N-terminal+Peptides+(RH)"""
160	VIVLI_44c2d53f-d395-49a0-b3d4-bf932650de23	Dataset from ADVN Biomarker Registry Study: CMI/Ab-Vaccinia Substudy	"https://www.google.com/search?q=""Dataset+from+ADVN+Biomarker+Registry+Study:+CMI/Ab-Vaccinia+Substudy"""
161	IMMPORT_SDY1977	SARS-CoV-2 vaccine uptake, perspectives, and adverse reactions following vaccination in patients with cancer undergoing treatment	"https://www.google.com/search?q=""SARS-CoV-2+vaccine+uptake,+perspectives,+and+adverse+reactions+following+vaccination+in+patients+with+cancer+undergoing+treatment"""
162	IMMPORT_SDY2117	Decreased infectivity following BNT162b2 vaccination: A prospective cohort study in Israel	"https://www.google.com/search?q=""Decreased+infectivity+following+BNT162b2+vaccination:+A+prospective+cohort+study+in+Israel"""
163	IMMPORT_SDY1683	PLA2G6 in attenuating ferroptosis	"https://www.google.com/search?q=""PLA2G6+in+attenuating+ferroptosis"""
164	veupathdb_DS_46ca1ca0a7	SNP calls on WGS of clinical and environmental isolates of Aspergillus fumigatus in Germany	"https://www.google.com/search?q=""SNP+calls+on+WGS+of+clinical+and+environmental+isolates+of+Aspergillus+fumigatus+in+Germany"""
165	IMMPORT_SDY1962	Does a lack of vaccine side effects correlate with reduced BNT162b2 mRNA vaccine response among healthcare workers and nursing home residents?	"https://www.google.com/search?q=""Does+a+lack+of+vaccine+side+effects+correlate+with+reduced+BNT162b2+mRNA+vaccine+response+among+healthcare+workers+and+nursing+home+residents?"""
166	veupathdb_DS_5b874e0d9d	Sequencing studies of MR4 derived insect colonies	"https://www.google.com/search?q=""Sequencing+studies+of+MR4+derived+insect+colonies"""
167	veupathdb_DS_cbea5a2e13	<i>Ordospora colligata</i> OC4 Genome Sequence and Annotation	"https://www.google.com/search?q=""Ordospora+colligata+OC4+Genome+Sequence+and+Annotation"""
168	IMMPORT_SDY260	The role of TLR4 and TRIF signaling in TH2 response to papain	"https://www.google.com/search?q=""The+role+of+TLR4+and+TRIF+signaling+in+TH2+response+to+papain"""
169	veupathdb_DS_749cb10dcf	Stage-specific RNA-sequencing in Toxoplasma gondii	"https://www.google.com/search?q=""Stage-specific+RNA-sequencing+in+Toxoplasma+gondii"""
170	veupathdb_DS_ad71b3b937	<i>Penicilliopsis zonata</i> CBS 506.65 Genome Sequence and Annotation	"https://www.google.com/search?q=""Penicilliopsis+zonata+CBS+506.65+Genome+Sequence+and+Annotation"""
171	IMMPORT_SDY284	Human TLR4/MD-2 knockin (KI) mice and comparison of TLR4 agonists ability to enhance innate immunity and development of adaptive immunity in mice	"https://www.google.com/search?q=""Human+TLR4/MD-2+knockin+(KI)+mice+and+comparison+of+TLR4+agonists+ability+to+enhance+innate+immunity+and+development+of+adaptive+immunity+in+mice"""
172	veupathdb_DS_5d526a221a	<i>Entamoeba nuttalli</i> P19 Genome Sequence and Annotation	"https://www.google.com/search?q=""Entamoeba+nuttalli+P19+Genome+Sequence+and+Annotation"""
173	veupathdb_DS_a9eb7e00a0	SNPs on WGS of Histoplasma isolates from Alberta, Canada	"https://www.google.com/search?q=""SNPs+on+WGS+of+Histoplasma+isolates+from+Alberta,+Canada"""
174	veupathdb_DS_418996c9ec	Transcriptome changes in response to genotoxic stress	"https://www.google.com/search?q=""Transcriptome+changes+in+response+to+genotoxic+stress"""
175	IMMPORT_SDY2239	SARS-CoV-2 -specific immune responses in boosted vaccine recipients with breakthrough infections during the Omicron variant surge	"https://www.google.com/search?q=""SARS-CoV-2+-specific+immune+responses+in+boosted+vaccine+recipients+with+breakthrough+infections+during+the+Omicron+variant+surge"""
176	veupathdb_DS_463e8c02b4	DNA barcode sequences used to identify Aedes (Stegomyia) albopictus (Diptera: Culicidae) in La Tebaida (Quind&#237;o, Colombia)	"https://www.google.com/search?q=""DNA+barcode+sequences+used+to+identify+Aedes+(Stegomyia)+albopictus+(Diptera:+Culicidae)+in+La+Tebaida+(Quind&#237;o,+Colombia)"""
177	VDJ_PRJEB1289	Bashford-Rogers et al., Network properties derived from deep sequencing of human B-cell receptor repertoires delineate B-cell populations	"https://www.google.com/search?q=""Bashford-Rogers+et+al.,+Network+properties+derived+from+deep+sequencing+of+human+B-cell+receptor+repertoires+delineate+B-cell+populations"""
178	VIVLI_b2b00e92-2c11-436a-80e8-54b5446394ce	Dataset from Antimicrobial Response to Oral Vitamin D3 in Patients with Psoriasis (CATH 03) {NCT00789880}	"https://www.google.com/search?q=""Dataset+from+Antimicrobial+Response+to+Oral+Vitamin+D3+in+Patients+with+Psoriasis+(CATH+03)+{NCT00789880}"""
179	IMMPORT_SDY588	Zinc and tryptophan effects on immunology	"https://www.google.com/search?q=""Zinc+and+tryptophan+effects+on+immunology"""
180	veupathdb_DS_895ee7ef31	Fine-scale spatial and temporal heterogeneities in insecticide resistance profiles of the malaria vector, Anopheles arabiensis in rural south-eastern Tanzania	"https://www.google.com/search?q=""Fine-scale+spatial+and+temporal+heterogeneities+in+insecticide+resistance+profiles+of+the+malaria+vector,+Anopheles+arabiensis+in+rural+south-eastern+Tanzania"""
181	veupathdb_DS_3c88ca2150	Comparison of transcriptomes in quiescent and diapausing mosquitoes	"https://www.google.com/search?q=""Comparison+of+transcriptomes+in+quiescent+and+diapausing+mosquitoes"""
182	veupathdb_DS_3ad80c4eee	Intraerythrocytic developmental cycle by RNA-Seq	"https://www.google.com/search?q=""Intraerythrocytic+developmental+cycle+by+RNA-Seq"""
183	veupathdb_DS_766ad6b532	Life Cycle Stages Transcriptomes	"https://www.google.com/search?q=""Life+Cycle+Stages+Transcriptomes"""
184	veupathdb_DS_0dab2d9109	Sex-specific gene expression during asexual development under constant light condition	"https://www.google.com/search?q=""Sex-specific+gene+expression+during+asexual+development+under+constant+light+condition"""
185	IMMPORT_SDY1600	Mapping Immune Responses to CMV in Renal Transplantation	"https://www.google.com/search?q=""Mapping+Immune+Responses+to+CMV+in+Renal+Transplantation"""
186	IMMPORT_SDY2015	Mass cytometry analysis of PBMCs from peanut-sensitized tolerant and clinically allergic infants	"https://www.google.com/search?q=""Mass+cytometry+analysis+of+PBMCs+from+peanut-sensitized+tolerant+and+clinically+allergic+infants"""
187	IMMPORT_SDY1972	Population impact of SARS-CoV-2 variants with enhanced transmissibility and/or partial immune escape	"https://www.google.com/search?q=""Population+impact+of+SARS-CoV-2+variants+with+enhanced+transmissibility+and/or+partial+immune+escape"""
188	veupathdb_DS_baf115d031	Mosquito surveillance from 2019-06-03 to 2019-07-17 by BG-Counter smart traps owned by Biogents AG.	"https://www.google.com/search?q=""Mosquito+surveillance+from+2019-06-03+to+2019-07-17+by+BG-Counter+smart+traps+owned+by+Biogents+AG."""
189	veupathdb_DS_74bf6512eb	IDC in constant temperature and darkness (2020)	"https://www.google.com/search?q=""IDC+in+constant+temperature+and+darkness+(2020)"""
190	IMMPORT_SDY199	Responses to Influenza Vaccination in Systemic Lupus Year 4 2008-2009	"https://www.google.com/search?q=""Responses+to+Influenza+Vaccination+in+Systemic+Lupus+Year+4+2008-2009"""
191	IMMPORT_SDY21	Gene Expression Study of TLR Responses on Dendritic Cells	"https://www.google.com/search?q=""Gene+Expression+Study+of+TLR+Responses+on+Dendritic+Cells"""
192	IMMPORT_SDY2275	CALIBRATE ITN055AI: Rituximab Plus Cyclophosphamide Followed by Belimumab for the Treatment of Lupus Nephritis	"https://www.google.com/search?q=""CALIBRATE+ITN055AI:+Rituximab+Plus+Cyclophosphamide+Followed+by+Belimumab+for+the+Treatment+of+Lupus+Nephritis"""
193	IMMPORT_SDY2127	Immunological memory to common cold coronaviruses assessed longitudinally over a three-year period pre-COVID19 pandemic	"https://www.google.com/search?q=""Immunological+memory+to+common+cold+coronaviruses+assessed+longitudinally+over+a+three-year+period+pre-COVID19+pandemic"""
194	veupathdb_DS_e8c61ef723	Insecticide susceptibility status of Anopheles gambiae (s.l.) in South-West Cameroon four years after long-lasting insecticidal net mass distribution	"https://www.google.com/search?q=""Insecticide+susceptibility+status+of+Anopheles+gambiae+(s.l.)+in+South-West+Cameroon+four+years+after+long-lasting+insecticidal+net+mass+distribution"""
195	IMMPORT_SDY1555	Allele-specific expression changes dynamically during T cell activation in HLA and other autoimmune loci	"https://www.google.com/search?q=""Allele-specific+expression+changes+dynamically+during+T+cell+activation+in+HLA+and+other+autoimmune+loci"""
196	veupathdb_DS_4267c95a1c	International Centers of Excellence for Malaria Research	"https://www.google.com/search?q=""International+Centers+of+Excellence+for+Malaria+Research"""
197	veupathdb_DS_fe63fc153d	Antifungal Benzimidazole Derivative Response	"https://www.google.com/search?q=""Antifungal+Benzimidazole+Derivative+Response"""
198	veupathdb_DS_3182ff461b	<i>Trichoderma reesei</i> QM6a 2017 Genome Sequence and Annotation	"https://www.google.com/search?q=""Trichoderma+reesei+QM6a+2017+Genome+Sequence+and+Annotation"""
199	IMMPORT_SDY1696	The interaction between the vaginal microbiome, cervical length and vaginal progesterone treatment for preterm birth risk	"https://www.google.com/search?q=""The+interaction+between+the+vaginal+microbiome,+cervical+length+and+vaginal+progesterone+treatment+for+preterm+birth+risk"""
200	veupathdb_DS_4a82ad5b6f	Transcriptomic response to the two industrial feedstocks, corn stover and soybean hulls	"https://www.google.com/search?q=""Transcriptomic+response+to+the+two+industrial+feedstocks,+corn+stover+and+soybean+hulls"""
201	veupathdb_DS_346d7e565b	MNase-Seq Nucleosome Occupancy	"https://www.google.com/search?q=""MNase-Seq+Nucleosome+Occupancy"""
202	IMMPORT_SDY680	Human Elispot Assay with peptide.	"https://www.google.com/search?q=""Human+Elispot+Assay+with+peptide."""
203	veupathdb_DS_8550997957	<i>Gallus gallus</i> isolate bGalGal1 Genome Sequence and Annotation	"https://www.google.com/search?q=""Gallus+gallus+isolate+bGalGal1+Genome+Sequence+and+Annotation"""
204	IMMPORT_SDY2173	Sex Differences in Lung Imaging and SARS-CoV-2 Antibody Responses in a COVID-19 Golden Syrian Hamster Model	"https://www.google.com/search?q=""Sex+Differences+in+Lung+Imaging+and+SARS-CoV-2+Antibody+Responses+in+a+COVID-19+Golden+Syrian+Hamster+Model"""
205	veupathdb_DS_dcc54133e9	Mosquito viral surveillance, Northwest Mosquito and Vector Control District, in California, USA, 2017	"https://www.google.com/search?q=""Mosquito+viral+surveillance,+Northwest+Mosquito+and+Vector+Control+District,+in+California,+USA,+2017"""
206	IMMPORT_SDY1162	Meta-Analysis of Vaginal Microbiome Data Provides New Insights On Preterm Birth	"https://www.google.com/search?q=""Meta-Analysis+of+Vaginal+Microbiome+Data+Provides+New+Insights+On+Preterm+Birth"""
207	IMMPORT_SDY2171	Modeling the Impact of Vaccination Strategies for Nursing Homes in the Context of Increased Severe Acute Respiratory Syndrome Coronavirus 2 Community Transmission and Variants	"https://www.google.com/search?q=""Modeling+the+Impact+of+Vaccination+Strategies+for+Nursing+Homes+in+the+Context+of+Increased+Severe+Acute+Respiratory+Syndrome+Coronavirus+2+Community+Transmission+and+Variants"""
208	veupathdb_DS_268bc9d797	TBP, TRF4, SNAp50, H3 binding by ChIP-chip	"https://www.google.com/search?q=""TBP,+TRF4,+SNAp50,+H3+binding+by+ChIP-chip"""
209	IMMPORT_SDY1965	Virological Characteristics ofHospitalized Children WithSARS-CoV-2 Infection	"https://www.google.com/search?q=""Virological+Characteristics+ofHospitalized+Children+WithSARS-CoV-2+Infection"""
210	veupathdb_DS_0973aaf3e2	Comparative evaluation of carbosulfan- and permethrin-impregnated curtains for preventing house-entry by the malaria vector Anopheles gambiae in Burkina Faso.	"https://www.google.com/search?q=""Comparative+evaluation+of+carbosulfan-+and+permethrin-impregnated+curtains+for+preventing+house-entry+by+the+malaria+vector+Anopheles+gambiae+in+Burkina+Faso."""
211	veupathdb_DS_e6430c2ee1	<i>Toxoplasma gondii</i> GT1 Genome Sequence and Annotation	"https://www.google.com/search?q=""Toxoplasma+gondii+GT1+Genome+Sequence+and+Annotation"""
212	VIVLI_2dfebc41-7c5c-427d-9a4d-f8c88b3cfd0a	Dataset from Asthma Clinical Research Network (ACRN) IMProving Asthma Control Trial (IMPACT) (NCT00000577)	"https://www.google.com/search?q=""Dataset+from+Asthma+Clinical+Research+Network+(ACRN)+IMProving+Asthma+Control+Trial+(IMPACT)+(NCT00000577)"""
213	veupathdb_DS_1ddb8babd8	SNP calls on WGS of P. jirovecii isolated from human bronchoalveolar lavage samples	"https://www.google.com/search?q=""SNP+calls+on+WGS+of+P.+jirovecii+isolated+from+human+bronchoalveolar+lavage+samples"""
214	veupathdb_DS_f34befd09f	Anopheles quadriannulatus SANGWE transcripts from build 54 models	"https://www.google.com/search?q=""Anopheles+quadriannulatus SANGWE transcripts+from+build+54+models"""
215	veupathdb_DS_eab17936f0	<i>Plasmodium vinckei</i> vinckei CY Genome Sequence and Annotation	"https://www.google.com/search?q=""Plasmodium+vinckei+vinckei+CY+Genome+Sequence+and+Annotation"""
216	IMMPORT_SDY2229	An Opportunity to Understand Concerns about COVID-19 Vaccination: Perspectives from EMS Professionals	"https://www.google.com/search?q=""An+Opportunity+to+Understand+Concerns+about+COVID-19+Vaccination:+Perspectives+from+EMS+Professionals"""
217	veupathdb_DS_7415b4d9c9	Mosquito surveillance in Manatee County, Florida, USA. 2020	"https://www.google.com/search?q=""Mosquito+surveillance+in+Manatee+County,+Florida,+USA.+2020"""
218	veupathdb_DS_85bd9b249b	Parasite rupture from erythrocyte (D10)	"https://www.google.com/search?q=""Parasite+rupture+from+erythrocyte+(D10)"""
219	IMMPORT_SDY58	Defining signatures for immune responsiveness by functional systems immunology	"https://www.google.com/search?q=""Defining+signatures+for+immune+responsiveness+by+functional+systems+immunology"""
220	veupathdb_DS_cc8da1fe9f	Comparison of gene expression in Cryptococcus gattii clinical isolates	"https://www.google.com/search?q=""Comparison+of+gene+expression+in+Cryptococcus+gattii+clinical+isolates"""
221	IMMPORT_SDY133	Steroid Withdrawal in Pediatric Kidney Transplant Recipients (SW01)	"https://www.google.com/search?q=""Steroid+Withdrawal+in+Pediatric+Kidney+Transplant+Recipients+(SW01)"""
222	veupathdb_DS_b23482fada	Canine RFLP genotypes	"https://www.google.com/search?q=""Canine+RFLP+genotypes"""
223	veupathdb_DS_d4e9430485	<i>Trichophyton equinum</i> CBS 127.97 Genome Sequence and Annotation	"https://www.google.com/search?q=""Trichophyton+equinum+CBS+127.97+Genome+Sequence+and+Annotation"""
224	veupathdb_DS_835140c56f	Sequence and structural variation in the genome of the Biomphalaria glabrata embryonic (Bge) cell line	"https://www.google.com/search?q=""Sequence+and+structural+variation+in+the+genome+of+the+Biomphalaria+glabrata+embryonic+(Bge)+cell+line"""
225	veupathdb_DS_f6dd8e44a3	Gene expression in WT, hrmA deletion, hrmA OE, hrmA_REV, EVOL under hypoxia and normoxia conditions	"https://www.google.com/search?q=""Gene+expression+in+WT,+hrmA+deletion,+hrmA+OE,+hrmA_REV,+EVOL+under+hypoxia+and+normoxia+conditions"""
226	IMMPORT_SDY1829	Severely ill COVID-19 patients display impaired exhaustion features in SARS-CoV-2-reactive CD8+ T cells	"https://www.google.com/search?q=""Severely+ill+COVID-19+patients+display+impaired+exhaustion+features+in+SARS-CoV-2-reactive+CD8++T+cells"""
227	veupathdb_DS_737dfbb47e	<i>Cryptococcus depauperatus</i> CBS 7855 Genome Sequence and Annotation	"https://www.google.com/search?q=""Cryptococcus+depauperatus+CBS+7855+Genome+Sequence+and+Annotation"""
228	veupathdb_DS_e9c1ea4a8d	Hypnozoite, schizont and blood stage transcriptomes (laser microdissection)	"https://www.google.com/search?q=""Hypnozoite,+schizont+and+blood+stage+transcriptomes+(laser+microdissection)"""
229	veupathdb_DS_e3365ae3b5	Genome-wide HP1 occupancy in P berghei schizonts	"https://www.google.com/search?q=""Genome-wide+HP1+occupancy+in+P+berghei+schizonts"""
230	VDJ_PRJNA248475	B cells populating the multiple sclerosis brain mature in the draining cervical lymph nodes	"https://www.google.com/search?q=""B+cells+populating+the+multiple+sclerosis+brain+mature+in+the+draining+cervical+lymph+nodes"""
231	veupathdb_DS_19b83aa2be	<i>Plasmodium vinckei</i> vinckei strain vinckei Genome Sequence and Annotation	"https://www.google.com/search?q=""Plasmodium+vinckei+vinckei+strain+vinckei+Genome+Sequence+and+Annotation"""
